NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990
breast-512x512/69b86d0c_1-1391.dcm,528.69,81.82,84.52,18.71,96.46,475.8,10,611.5,-15.66,769.78,-45.6
breast-512x512/ab9f73be_1-202.dcm,528.56,63.75,87.94,16.59,96.86,114.04,78.42,233.6,55.8,431.76,18.31
breast-512x512/5626bb23_1-144.dcm,528.41,67.45,87.23,19.35,96.34,131.64,75.09,230.27,56.42,389.83,26.23
breast-512x512/227bb44a_1-031.dcm,528.38,78.06,85.23,18.98,96.41,148.79,71.84,264.05,50.03,441,16.54
breast-512x512/c5c4ef05_1-013.dcm,528.39,53.77,89.82,13.21,97.5,117.66,77.73,196.78,62.76,297.49,43.7
breast-512x512/439689f4_1-0258.dcm,528.64,72.71,86.25,20.05,96.21,114.33,78.37,233.32,55.86,398.23,24.67
breast-512x512/660cb81f_1-174.dcm,528.56,74.89,85.83,20.98,96.03,104.72,80.19,221.14,58.16,431.38,18.39
breast-512x512/5ea5f6fe_1-072.dcm,528.38,81.08,84.66,19.4,96.33,187.54,64.51,310.76,41.19,511.02,3.28
breast-512x512/621720c5_1-105.dcm,528.68,92.85,82.44,19.71,96.27,420.17,20.52,726.67,-37.45,1138.64,-115.38
breast-512x512/f834e119_1-034.dcm,528.62,108.57,79.46,23.13,95.62,270.25,48.88,591.96,-11.98,1000.09,-89.19
breast-512x512/f58c6250_1-032.dcm,528.1,67.54,87.21,18.18,96.56,102.42,80.61,229.89,56.47,414,21.61
breast-512x512/bfc9f050_1-1178.dcm,528.64,69.77,86.8,16.97,96.79,136.87,74.11,254.49,51.86,442.7,16.26
breast-512x512/31686de0_1-0307.dcm,528.64,85.49,83.83,23.35,95.58,215.15,59.3,364.22,31.1,552.49,-4.51
breast-512x512/66ad84a6_1-218.dcm,528.56,62.32,88.21,16.02,96.97,126.65,76.04,239.89,54.61,438.15,17.1
breast-512x512/5026c621_1-061.dcm,528.4,69.21,86.9,17.96,96.6,134.65,74.52,233.25,55.86,364.73,30.97
breast-512x512/87aca7b8_1-0263.dcm,528.64,80.78,84.72,22.45,95.75,197.38,62.66,340.76,35.54,514.7,2.64
breast-512x512/924f89f5_1-093.dcm,528.41,74.2,85.96,18.54,96.49,179.46,66.04,317.94,39.83,525.41,0.57
breast-512x512/4c8592ef_1-0029.dcm,528.64,68.7,87,19.3,96.35,147.7,72.06,252.34,52.27,386.02,26.98
breast-512x512/ee54df08_1-062.dcm,528.66,60.04,88.64,18.8,96.44,89.57,83.06,201.81,61.83,393.88,25.49
breast-512x512/328dc0bf_1-015.dcm,528.4,51.23,90.31,12.81,97.58,61.18,88.42,119.54,77.38,214.75,59.36
breast-512x512/91a4c3bb_1-019.dcm,528.34,44.75,91.53,14.07,97.34,133.48,74.74,211.61,59.95,309.19,41.48
breast-512x512/99469086_1-071.dcm,528,36.86,93.02,9.06,98.28,35.48,93.28,74.29,85.93,152.05,71.2
breast-512x512/d7a1d391_1-100.dcm,528.37,69.5,86.85,16.63,96.85,209.64,60.32,332.46,37.08,509.24,3.62
breast-512x512/eb094dca_1-103.dcm,528.4,30.13,94.3,8.79,98.34,78.31,85.18,124.44,76.45,182.16,65.53
breast-512x512/ad650ea4_1-089.dcm,528.33,81.24,84.62,21.35,95.96,271.93,48.53,417.92,20.9,609.72,-15.41
breast-512x512/f7c80e81_1-046.dcm,528.41,50.67,90.41,12.27,97.68,62.94,88.09,122.81,76.76,236.17,55.31
breast-512x512/11ad818b_1-18.dcm,528.28,83.42,84.21,11.04,97.91,96.42,81.75,158.44,70.01,290,45.11
breast-512x512/6258dde7_1-181.dcm,528.63,102.43,80.62,28.53,94.6,506.89,4.11,819.52,-55.03,1214.07,-129.66
breast-512x512/8d39fbe5_1-0047.dcm,528.64,88.48,83.26,25.78,95.12,210.83,60.12,353.18,33.19,533.35,-0.89
breast-512x512/f39e8a90_1-038.dcm,528.59,62.27,88.22,10.54,98.01,42.77,91.91,74.27,85.95,121.38,77.04
breast-512x512/24d764d7_1-1528.dcm,528.64,77.44,85.35,20.5,96.12,214.35,59.45,347.47,34.27,551.11,-4.25
breast-512x512/4c99f690_1-1592.dcm,528.64,69.59,86.84,18.13,96.57,196.76,62.78,313.02,40.79,491.5,7.03
breast-512x512/602cde1c_1-0621.dcm,528.69,67.18,87.29,13.38,97.47,73.67,86.07,167.45,68.33,339.42,35.8
breast-512x512/5ea132ff_1-062.dcm,528.33,68.41,87.05,18.93,96.42,252.53,52.2,381.39,27.81,547.88,-3.7
breast-512x512/86a64427_1-0964.dcm,528.69,70.8,86.61,14.23,97.31,152.49,71.16,293.84,44.42,497.78,5.85
breast-512x512/bd223f22_1-0300.dcm,528.69,78.26,85.2,19.3,96.35,341.18,35.47,474.53,10.24,647.25,-22.43
breast-512x512/b7d49318_1-1174.dcm,528.64,74.35,85.94,18.49,96.5,152.56,71.14,270.23,48.88,458.49,13.27
breast-512x512/c94512ad_1-1549.dcm,528.64,77.12,85.41,20.44,96.13,221.62,58.08,362.29,31.47,549.81,-4.01
breast-512x512/563ec08e_1-31.dcm,528.25,105.43,80.04,15.54,97.06,375.29,28.96,576.62,-9.16,893.99,-69.24
breast-512x512/1b1f943d_1-1857.dcm,528.64,66.89,87.35,18.76,96.45,225.72,57.3,352.85,33.25,518.18,1.98
breast-512x512/abffd0c6_1-0418.dcm,528.69,74.21,85.96,15.71,97.03,199.79,62.21,333.07,37,513.42,2.89
breast-512x512/68567294_1-077.dcm,528.65,66.32,87.46,21.74,95.89,150.92,71.45,309.08,41.53,538.19,-1.8
breast-512x512/259241bf_1-080.dcm,528.41,38.69,92.68,9.78,98.15,73.83,86.03,118.83,77.51,196.16,62.88
breast-512x512/7f1d99e0_1-0057.dcm,528.68,89,83.17,22.2,95.8,496.67,6.06,609.38,-15.26,759.89,-43.73
breast-512x512/406534da_1-351.dcm,528.55,49.35,90.66,17.66,96.66,169.59,67.91,306.56,42,493.17,6.69
breast-512x512/9860e699_1-092.dcm,528.67,97.44,81.57,20.62,96.1,472.5,10.62,783.64,-48.23,1178.75,-122.96
breast-512x512/132c661e_1-1598.dcm,528.64,71.77,86.42,18.74,96.46,205.42,61.14,322.19,39.05,501.24,5.18
breast-512x512/e7e750d8_1-084.dcm,528.59,77.1,85.41,13.91,97.37,42.73,91.92,66.21,87.47,136.89,74.1
breast-512x512/88a1b634_1-1208.dcm,528.69,63.94,87.91,14.81,97.2,267.52,49.4,415.15,21.48,601.7,-13.81
breast-512x512/8e7c4d33_1-044.dcm,528.38,72.06,86.36,17.76,96.64,74.11,85.97,159.42,69.83,322.81,38.91
breast-512x512/17f371f9_1-1091.dcm,528.64,71.12,86.55,17.48,96.69,121.21,77.07,231.08,56.29,411.36,22.19
breast-512x512/1d47c4db_1-085.dcm,528.33,80.22,84.82,21.47,95.94,272.85,48.36,427.01,19.18,619.47,-17.25
breast-512x512/994008e3_1-117.dcm,528.56,72.11,86.36,26.85,94.92,217.78,58.8,398.95,24.52,654.87,-23.9
breast-512x512/8f304d1d_1-101.dcm,528.41,28.52,94.6,8.7,98.35,85.53,83.81,126.83,76,179.92,65.95
breast-512x512/6d6309a0_1-74.dcm,528.43,128.53,75.68,25.32,95.21,510.47,3.4,845.75,-60.05,1290.42,-144.2
breast-512x512/69fb327e_1-286.dcm,528.56,60.3,88.59,18.04,96.59,166.39,68.52,285.81,45.93,467.81,11.49
breast-512x512/d57450ed_1-192.dcm,528.68,90.72,82.84,21.36,95.96,939.09,-77.63,1194.15,-125.88,1499.98,-183.72
breast-512x512/d110455a_1-277.dcm,528.55,64.19,87.86,22.02,95.83,246.7,53.32,409.31,22.56,639.1,-20.91
breast-512x512/43d84c57_1-020.dcm,528.4,57.95,89.03,14.37,97.28,91.98,82.59,166.61,68.47,293.46,44.46
breast-512x512/06aed3bc_1-061.dcm,528.33,68.28,87.08,18.75,96.45,244.82,53.66,365.8,30.76,539.74,-2.16
breast-512x512/e72c4a6b_1-0695.dcm,528.69,80.58,84.76,14.66,97.23,144.81,72.61,278.25,47.37,466.53,11.76
breast-512x512/7d9ba44e_1-391.dcm,528.66,52.86,90,19.57,96.3,232.24,56.07,378.53,28.4,549.98,-4.03
breast-512x512/8177b2d0_1-051.dcm,528.47,68.76,86.99,18.52,96.5,198.15,62.5,326.2,38.28,498.91,5.59
breast-512x512/d06d524f_1-21.dcm,528.36,116.2,78.01,20.3,96.16,360.02,31.86,569.07,-7.7,917.57,-73.66
breast-512x512/dc0ecaeb_1-1768.dcm,528.64,74.34,85.94,20.31,96.16,248.78,52.94,383.87,27.38,564.23,-6.73
breast-512x512/52d8a507_1-1270.dcm,528.69,68.94,86.96,16.21,96.93,371.56,29.72,517.51,2.11,702.06,-32.79
breast-512x512/e57c02a6_1-166.dcm,528.62,108.15,79.54,21.19,95.99,129.37,75.53,247.19,53.24,521.89,1.27
breast-512x512/c0858eba_1-0729.dcm,528.69,72.68,86.25,14.18,97.32,74.04,86,160.4,69.66,325.3,38.47
breast-512x512/6ec4e2fe_1-006.dcm,528.33,46.77,91.15,15.81,97.01,129.32,75.52,222.29,57.93,328.67,37.79
breast-512x512/1efd488d_1-081.dcm,528.62,114.62,78.32,23.22,95.61,129.36,75.53,247.19,53.24,529.66,-0.2
breast-512x512/fd3987a8_1-097.dcm,528.4,32.5,93.85,9.02,98.29,82.4,84.41,124.98,76.35,192.09,63.65
breast-512x512/fda06468_1-0620.dcm,528.69,77.31,85.38,15.83,97.01,159.69,69.8,300.51,43.16,488.3,7.64
breast-512x512/0d333691_1-003.dcm,528.46,51.4,90.27,16.02,96.97,133.92,74.66,221.05,58.17,333.33,36.92
breast-512x512/6258e93b_1-1082.dcm,528.64,94.92,82.04,24.94,95.28,278.03,47.41,434.87,17.74,654.48,-23.8
breast-512x512/863fd772_1-022.dcm,528.34,46.32,91.23,14.55,97.25,139.03,73.69,220.64,58.24,329.36,37.66
breast-512x512/f302a537_1-050.dcm,528.11,72.56,86.26,16.95,96.79,153.75,70.89,261.05,50.57,411.25,22.13
breast-512x512/9da5378d_1-053.dcm,528.63,89.54,83.06,29.37,94.44,430.37,18.59,644.96,-22.01,907.01,-71.58
breast-512x512/e5015387_1-049.dcm,528.34,58.52,88.92,16.63,96.85,177.08,66.48,278.46,47.3,430.67,18.49
breast-512x512/e5f0754b_1-0683.dcm,528.64,95.95,81.85,25.65,95.15,293.75,44.43,442.6,16.28,654.5,-23.81
breast-512x512/1ee0ea92_1-0280.dcm,528.64,75.65,85.69,21.15,96,115.69,78.12,220.94,58.21,394.84,25.31
breast-512x512/2165c8f2_1-354.dcm,528.56,50.42,90.46,18.86,96.43,170.27,67.79,303.82,42.52,462.06,12.58
breast-512x512/0b3af8de_1-039.dcm,528.4,65.42,87.62,15.53,97.06,152.93,71.06,258.37,51.1,409.1,22.58
breast-512x512/c07eba86_1-080.dcm,528.62,114.73,78.3,23.18,95.62,121.49,77.02,247.12,53.25,529.57,-0.18
breast-512x512/97a4bfea_1-127.dcm,528.51,59.63,88.72,14.02,97.35,223.22,57.77,326.46,38.23,470.74,10.93
breast-512x512/22b769f4_1-035.dcm,528.5,91.33,82.72,23.47,95.56,167.07,68.39,295.37,44.11,480.62,9.06
breast-512x512/e69462e7_1-38.dcm,528.43,116.86,77.89,20.88,96.05,398.1,24.66,599.06,-13.37,916,-73.34
breast-512x512/dc63ff28_1-1696.dcm,528.64,70.31,86.7,18.33,96.53,216.62,59.02,346.79,34.4,515.1,2.56
breast-512x512/a50589e2_1-130.dcm,528.37,44.85,91.51,9.37,98.23,134.79,74.49,227.94,56.86,367.89,30.37
breast-512x512/91e418e3_1-144.dcm,528.56,75.93,85.63,22.82,95.68,104.42,80.24,239.89,54.61,476.71,9.81
breast-512x512/ae298d2d_1-64.dcm,528.38,80.32,84.8,8.94,98.31,159.16,69.88,275.67,47.83,477.38,9.65
breast-512x512/92b9d7ea_1-0110.dcm,528.69,78.09,85.23,21.97,95.84,577.53,-9.24,697.62,-31.95,840.08,-58.9
breast-512x512/c29d57c3_1-064.dcm,528.37,81.99,84.48,18.62,96.48,279.89,47.03,426.4,19.3,642.08,-21.52
breast-512x512/91f984f1_1-088.dcm,528.55,59.41,88.76,19.29,96.35,71.25,86.52,169.85,67.86,341.13,35.46
breast-512x512/a46c99ce_1-065.dcm,528.11,71.22,86.51,15.75,97.02,53.83,89.81,133.11,74.79,284.57,46.12
breast-512x512/40f9bf7c_1-036.dcm,528.34,51.96,90.17,15.21,97.12,175.41,66.8,276.13,47.74,405.46,23.26
breast-512x512/ad433c3c_1-03.dcm,528.28,92.25,82.54,10.84,97.95,159.56,69.8,253.19,52.07,526.19,0.4
breast-512x512/50eaa3f1_1-0988.dcm,528.69,73.12,86.17,15.56,97.06,176.35,66.64,317.64,39.92,513.85,2.81
breast-512x512/9ecf7d35_1-0774.dcm,528.69,71.25,86.52,14.51,97.26,74.11,85.98,160.53,69.64,325.36,38.46
breast-512x512/b2262b57_1-0614.dcm,528.64,68.57,87.03,16.77,96.83,160.42,69.65,270.26,48.88,458.4,13.29
breast-512x512/fedb0efd_1-1932.dcm,528.64,72.08,86.36,21.08,96.01,262.54,50.34,389.47,26.33,546.79,-3.43
breast-512x512/ba6ec6f9_1-005.dcm,528.62,134.51,74.55,33.89,93.59,843.11,-59.49,1141.36,-115.91,1470.96,-178.27
breast-512x512/32737b1e_1-0823.dcm,528.69,72.2,86.34,15.42,97.08,89.73,83.03,199.82,62.2,403.73,23.63
breast-512x512/f90edc2c_1-400.dcm,528.67,53.41,89.9,17.73,96.65,168.07,68.21,305.37,42.24,473.35,10.46
breast-512x512/f4ba7b8e_1-288.dcm,528.67,68.86,86.98,18.58,96.49,213.63,59.59,376.58,28.77,628.12,-18.81
breast-512x512/574ba936_1-0029.dcm,528.68,74.01,86,18.34,96.53,381.38,27.86,473.11,10.51,572.03,-8.2
breast-512x512/7e7c09dd_1-0584.dcm,528.64,91.54,82.68,24.61,95.34,277.78,47.45,426.76,19.27,630.57,-19.28
breast-512x512/2e43be2d_1-0929.dcm,528.64,76.28,85.57,19.13,96.38,176.03,66.7,301.54,42.96,505.33,4.41
breast-512x512/d315c5e7_1-100.dcm,528.11,62.26,88.21,13.85,97.38,81.06,84.65,166,68.57,314.45,40.46
breast-512x512/602de0a4_1-35.dcm,528.25,90.41,82.88,11.19,97.88,297.9,43.61,475.88,9.91,739.09,-39.91
breast-512x512/9cb16c91_1-107.dcm,528.7,77.74,85.3,25.63,95.15,229.12,56.66,420.84,20.4,686.44,-29.84
breast-512x512/74b568c6_1-1052.dcm,528.69,89.69,83.03,22.39,95.77,654.48,-23.79,803.59,-52,983.94,-86.11
breast-512x512/f69e1fab_1-1314.dcm,528.64,71.98,86.38,18.21,96.56,183.92,65.21,301.58,42.95,497.63,5.87
breast-512x512/c13e8321_1-120.dcm,528.41,85.74,83.77,23.63,95.53,241.65,54.27,390.6,26.08,599,-13.36
breast-512x512/45743e8c_1-1058.dcm,528.64,72.28,86.33,17.93,96.61,97.64,81.53,207.55,60.74,395.82,25.12
breast-512x512/3b7291f7_1-265.dcm,528.63,106.68,79.82,31.06,94.13,541.05,-2.35,886.82,-67.76,1300.63,-146.04
breast-512x512/6fb819f3_1-0453.dcm,528.69,98.47,81.37,22.21,95.8,536.54,-1.49,677.92,-28.23,866.27,-63.85
breast-512x512/a5c456b0_1-048.dcm,528.33,61.85,88.29,17.72,96.65,192.08,63.64,301.14,43,453.61,14.14
breast-512x512/fda0191c_1-72.dcm,528.28,79.25,85,7.24,98.63,112.91,78.63,191.03,63.84,394.14,25.39
breast-512x512/a516a654_1-071.dcm,528.33,73.94,86.01,20.53,96.11,284.64,46.12,421.87,20.15,604.64,-14.44
breast-512x512/5c0e4490_1-0976.dcm,528.64,71.62,86.45,17.63,96.66,105.55,80.03,215.42,59.25,395.8,25.13
breast-512x512/d9d7c8c0_1-1022.dcm,528.64,96.51,81.74,25.35,95.2,278.08,47.4,434.92,17.73,646.74,-22.34
breast-512x512/c5465205_1-50.dcm,528.25,111.47,78.9,18.41,96.51,281.8,46.65,451.82,14.47,722.3,-36.73
breast-512x512/fcff5fd8_1-238.dcm,528.7,66.79,87.37,16.52,96.88,228.33,56.81,390.53,26.13,648.82,-22.72
breast-512x512/d988f914_1-0245.dcm,528.69,92.44,82.51,21.14,96,568.41,-7.51,694.04,-31.28,850.97,-60.96
breast-512x512/2ed0492d_1-267.dcm,528.55,58.3,88.97,19.39,96.33,243.07,54.01,403.06,23.74,623.22,-17.91
breast-512x512/70cc63f2_1-0745.dcm,528.69,76.9,85.45,15.69,97.03,74.08,85.99,176.17,66.68,364.47,31.06
breast-512x512/96d2407d_1-069.dcm,528.51,79.93,84.88,18.55,96.49,75.54,85.71,176.96,66.52,358.09,32.25
breast-512x512/11113c53_1-037.dcm,528.38,79.67,84.92,19.33,96.34,148.65,71.87,256.17,51.52,441.11,16.52
breast-512x512/4dd6fdbe_1-177.dcm,528.68,94.95,82.04,22.14,95.81,923.94,-74.76,1206.9,-128.29,1542.49,-191.77
breast-512x512/2c07e1fb_1-0809.dcm,528.69,82.11,84.47,15.32,97.1,74.12,85.98,176.29,66.65,372.44,29.55
breast-512x512/ede70e33_1-211.dcm,528.62,104.79,80.18,21.64,95.91,121.31,77.05,215.54,59.23,505.88,4.3
breast-512x512/a7692d76_1-0489.dcm,528.64,86.46,83.65,23.39,95.58,237.78,55.02,386.17,26.95,597.38,-13
breast-512x512/bd072e11_1-124.dcm,528.34,67.41,87.24,18.01,96.59,146.92,72.19,260.6,50.68,419.68,20.57
breast-512x512/39b2f007_1-1994.dcm,528.64,36.02,93.19,10,98.11,103.89,80.35,171.97,67.47,261.09,50.61
breast-512x512/685e47ec_1-1225.dcm,528.69,78.92,85.07,16.11,96.95,358.27,32.23,505.05,4.47,690.45,-30.6
breast-512x512/5a9b1f49_1-191.dcm,528.56,72.34,86.31,24.35,95.39,260.98,50.62,445.99,15.62,718.35,-35.91
breast-512x512/eb02fdc4_1-069.dcm,528.59,64.55,87.79,11.18,97.89,42.78,91.91,58.53,88.93,89.97,82.98
breast-512x512/ddc00609_1-38.dcm,528.38,93.04,82.39,13.9,97.37,172.72,67.31,295.59,44.06,510.06,3.47
breast-512x512/67f7f5b9_1-1064.dcm,528.69,72.7,86.25,16.04,96.97,207.53,60.75,356.56,32.56,552.57,-4.52
breast-512x512/c4d09730_1-0114.dcm,528.64,75,85.81,21.26,95.98,158.49,70.02,292.62,44.65,457.35,13.49
breast-512x512/423db022_1-322.dcm,528.64,87.4,83.47,21.7,95.89,338.23,36.02,638.87,-20.85,1045.62,-97.8
breast-512x512/37fd086e_1-292.dcm,528.56,64.13,87.87,17.38,96.71,195.26,63.06,334.81,36.66,540.76,-2.31
breast-512x512/f29dedae_1-083.dcm,528.62,115.08,78.23,23.5,95.55,121.45,77.02,247.15,53.25,529.53,-0.17
breast-512x512/c90005d5_1-0756.dcm,528.64,74.71,85.87,18.44,96.51,113.19,78.59,230.68,56.36,426.35,19.35
breast-512x512/b34ca1fc_1-1577.dcm,528.64,72.23,86.34,18.73,96.46,206.22,60.99,331.31,37.33,511.17,3.31
breast-512x512/e8af5411_1-095.dcm,528.34,72.39,86.3,18.34,96.53,164.33,68.9,295.07,44.15,479.68,9.21
breast-512x512/75a6ce98_1-132.dcm,528.38,54.33,89.72,13.26,97.49,187.56,64.5,287.9,45.51,442.04,16.34
breast-512x512/35171168_1-1644.dcm,528.64,84.02,84.11,22.74,95.7,248.65,52.96,387.12,26.77,571.87,-8.18
breast-512x512/eb5445f2_1-047.dcm,528.5,95.82,81.87,24.44,95.38,189.96,64.06,319.33,39.58,513.12,2.91
breast-512x512/48fcf132_1-024.dcm,528.41,50.81,90.38,15.42,97.08,154.63,70.74,243,54.01,362.85,31.33
breast-512x512/2ab8d722_1-391.dcm,528.64,82.95,84.31,21.76,95.88,367.23,30.53,636.01,-20.31,985.07,-86.34
breast-512x512/a4fe8dba_1-131.dcm,528.48,63.46,87.99,18.41,96.52,140.66,73.38,242.01,54.21,386.92,26.78
breast-512x512/b9cff987_1-216.dcm,528.7,72.37,86.31,19.03,96.4,181.87,65.6,330.32,37.52,581.73,-10.03
breast-512x512/94534fea_1-034.dcm,528.55,60.9,88.48,19.81,96.25,68.67,87.01,165.22,68.74,337.35,36.18
breast-512x512/eedea613_1-0098.dcm,528.64,70.54,86.66,20.35,96.15,128.84,75.63,255.49,51.67,427.72,19.09
breast-512x512/28988562_1-216.dcm,528.56,66.87,87.35,17.96,96.6,108.58,79.46,222.14,57.97,427.67,19.09
breast-512x512/204e06fe_1-111.dcm,528.7,76.88,85.46,26.17,95.05,235.75,55.41,434.17,17.88,693.45,-31.16
breast-512x512/e9c18bb8_1-120.dcm,528.56,73.61,86.07,23,95.65,103.41,80.43,224.36,57.55,451.93,14.5
breast-512x512/eb0ef353_1-154.dcm,528.51,43.18,91.83,10.36,98.04,152.49,71.15,236.84,55.19,353.66,33.08
breast-512x512/db34cc10_1-058.dcm,528.4,59.48,88.74,13.92,97.37,149.2,71.76,244.34,53.76,383.84,27.36
breast-512x512/6a67edde_1-108.dcm,528.38,59.55,88.73,14.81,97.2,93.95,82.22,184.91,65,332.06,37.16
breast-512x512/27b7758b_1-159.dcm,528.42,54.39,89.71,16.74,96.83,86.46,83.64,170.23,67.79,307.49,41.81
breast-512x512/1-381.dcm,528.55,46.07,91.28,16.4,96.9,216.59,59.02,354.64,32.9,511.16,3.29
breast-512x512/4a8148b2_1-0424.dcm,528.64,95.57,81.92,26.24,95.04,254.44,51.87,411.31,22.19,615.41,-16.41
breast-512x512/e3561c80_1-0889.dcm,528.69,72.43,86.3,14.35,97.29,160.32,69.68,301.65,42.94,513.51,2.87
breast-512x512/94ece41a_1-140.dcm,528.48,58.13,89,17.17,96.75,108.38,79.49,199.59,62.23,333,36.99
breast-512x512/6dae188d_1-073.dcm,528.37,87.62,83.42,22.62,95.72,259.14,50.95,420.11,20.49,632.02,-19.62
breast-512x512/2346c412_1-098.dcm,528.62,115.07,78.23,23.18,95.61,129.43,75.51,263,50.25,568.89,-7.62
breast-512x512/80d8a0b7_1-0107.dcm,528.69,88.6,83.24,21.82,95.87,609.51,-15.29,722.28,-36.62,865.17,-63.65
breast-512x512/6711f968_1-1288.dcm,528.64,86.23,83.69,22.86,95.68,246.47,53.38,395.53,25.18,607.29,-14.88
breast-512x512/f6792e7b_1-1486.dcm,528.64,76.99,85.44,20.15,96.19,213.59,59.6,354.04,33.03,557.02,-5.37
breast-512x512/4153d2c2_1-0949.dcm,528.64,75.57,85.71,18.82,96.44,168.24,68.18,301.47,42.97,497.44,5.9
breast-512x512/00bd6c01_1-114.dcm,528.68,96.5,81.75,19.68,96.28,361.8,31.56,669.37,-26.61,1082.12,-104.69
breast-512x512/6b1f1cdb_1-357.dcm,528.63,92.75,82.45,24.96,95.28,434.47,17.81,752.53,-42.35,1144.8,-116.56
breast-512x512/710f0a62_1-224.dcm,528.64,87.57,83.44,20.73,96.08,195.48,63.02,441.71,16.44,845.86,-60.01
breast-512x512/75d27d40_1-025.dcm,528.47,60.81,88.49,17.67,96.66,180.73,65.8,280.29,46.96,415.42,21.39
breast-512x512/fb4f4eda_1-030.dcm,528.34,49.62,90.61,14.96,97.17,164.99,68.77,263.56,50.12,383.12,27.49
breast-512x512/c9868b4d_1-236.dcm,528.56,61.7,88.33,16.09,96.96,119.06,77.47,230.91,56.31,420.86,20.38
breast-512x512/bb2128a7_1-1952.dcm,528.64,73.63,86.07,21.67,95.9,263.23,50.21,398.11,24.69,563.32,-6.56
breast-512x512/03cbc174_1-114.dcm,528.51,65.12,87.68,15.01,97.16,198.19,62.5,302.76,42.71,456.02,13.72
breast-512x512/da463698_1-243.dcm,528.63,103.06,80.5,29.42,94.43,551.47,-4.32,879.47,-66.37,1282.61,-142.63
breast-512x512/16abae72_1-1159.dcm,528.69,77.02,85.43,18.53,96.5,528.75,-0.01,669.89,-26.71,842.46,-59.35
breast-512x512/24aff617_1-1422.dcm,528.69,69.4,86.87,18.41,96.52,504.31,4.61,632.16,-19.57,790.05,-49.44
breast-512x512/99b695d8_1-021.dcm,528.55,50.78,90.39,19.97,96.22,145.02,72.56,270.81,48.76,425.98,19.41
breast-512x512/bd1af76e_1-347.dcm,528.63,92.79,82.45,24.42,95.38,436.39,17.45,770.15,-45.69,1171.09,-121.53
breast-512x512/fcb326a1_1-249.dcm,528.7,79.68,84.93,22.48,95.75,347.35,34.3,543.42,-2.78,828.61,-56.73
breast-512x512/cfe6047d_1-176.dcm,528.56,66.11,87.49,17.45,96.7,95.63,81.91,196.01,62.92,393.65,25.52
breast-512x512/90ab26a8_1-210.dcm,528.56,64.97,87.71,17.29,96.73,114.67,78.31,227.94,56.88,426.83,19.25
breast-512x512/b0d0699a_1-0742.dcm,528.69,78.94,85.07,14.14,97.33,74.07,85.99,160.49,69.64,325.42,38.45
breast-512x512/b10ea85e_1-060.dcm,528.56,61.6,88.35,19.87,96.24,60.62,88.53,154.1,70.85,326.48,38.23
breast-512x512/21a31735_1-141.dcm,528.11,44.75,91.53,10.82,97.95,322.78,38.88,424.64,19.59,587.61,-11.27
breast-512x512/1ebb7f17_1-050.dcm,528.4,60.99,88.46,14.24,97.3,161.75,69.39,260.51,50.7,412.41,21.95
breast-512x512/39151f4f_1-361.dcm,528.7,59.76,88.7,21.32,95.97,226.39,57.18,377.44,28.61,567.71,-7.38
breast-512x512/13a7d478_1-0643.dcm,528.69,81.62,84.56,15.82,97.01,65.87,87.54,175.53,66.8,363.49,31.25
breast-512x512/98299a46_1-142.dcm,528.38,65.02,87.69,18.43,96.51,219.25,58.5,335.3,36.54,497.96,5.76
breast-512x512/48ce0312_1-62.dcm,528.28,86.52,83.62,10.14,98.08,128.1,75.75,198.23,62.48,330.44,37.45
breast-512x512/6234e2d9_1-0540.dcm,528.64,69.53,86.85,17.7,96.65,144.23,72.72,253.51,52.05,441.02,16.58
breast-512x512/62615ef2_1-1243.dcm,528.64,94.15,82.19,25.19,95.23,284.23,46.23,448.37,15.18,659.41,-24.74
breast-512x512/cbab2cc1_1-0171.dcm,528.64,78.12,85.22,22.54,95.74,187.86,64.46,322.02,39.09,486.46,7.98
breast-512x512/d47063c1_1-345.dcm,528.66,60.26,88.6,19.79,96.26,237.16,55.14,391.03,26.03,617.2,-16.75
breast-512x512/37212ec1_1-322.dcm,528.7,65.17,87.67,17.75,96.64,208.86,60.5,355.66,32.73,569.65,-7.74
breast-512x512/6ad4c913_1-110.dcm,528.4,34.31,93.51,10.11,98.09,84.84,83.94,137.32,74.01,195.69,62.96
breast-512x512/1efe3dce_1-285.dcm,528.66,71.94,86.39,21.24,95.98,297.34,43.76,487.86,7.72,759.34,-43.64
breast-512x512/98db5f74_1-234.dcm,528.56,72.28,86.33,19.3,96.35,156.97,70.3,294.23,44.33,520.1,1.6
breast-512x512/13f295be_1-006.dcm,528.11,52.14,90.13,13.11,97.52,323.99,38.65,419.51,20.56,562.52,-6.52
breast-512x512/df60ba4a_1-0100.dcm,528.69,69.94,86.77,19.09,96.39,474.83,10.19,595.12,-12.57,745.65,-41.04
breast-512x512/358be9d7_1-129.dcm,528.42,71,86.56,18.54,96.49,124.99,76.35,247.2,53.22,438.07,17.1
breast-512x512/9d274e90_1-011.dcm,528.47,51.9,90.18,15.71,97.03,152.27,71.19,236.61,55.23,353.47,33.12
