NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990
brain-512x512/a2d2323b_1-013.dcm,526.50,,,,,346.91,34.11,469.79,10.77,658.21,-25.02
brain-512x512/99222edd_1-102.dcm,526.50,,,,,109.34,79.23,170.78,67.56,260.89,50.45
brain-512x512/8c21dc58_1-115.dcm,526.51,,,,,68.38,87.01,117.53,77.68,207.65,60.56
brain-512x512/a04d381a_1-001.dcm,526.50,,,,,129.82,75.34,207.65,60.56,318.24,39.56
brain-512x512/ed7c221e_1-48.dcm,526.50,,,,,92.96,82.34,142.11,73.01,211.74,59.78
brain-512x512/f080c42f_1-028.dcm,526.50,,,,,88.86,83.12,129.82,75.34,228.13,56.67
brain-512x512/d3cf3c3c_1-48.dcm,526.51,,,,,142.11,73.01,187.17,64.45,252.70,52.0
brain-512x512/b6a10912_1-151.dcm,526.47,,,,,150.30,71.45,207.65,60.56,281.37,46.55
brain-512x512/f4915ae9_1-174.dcm,526.51,,,,,31.52,94.01,52.00,90.12,80.67,84.68
brain-512x512/5a17d8a0_1-051.dcm,526.50,,,,,76.57,85.46,129.82,75.34,215.84,59.01
brain-512x512/287bc985_1-018.dcm,526.50,,,,,138.01,73.79,191.26,63.67,264.99,49.67
brain-512x512/cee8cadd_1-004.dcm,526.52,,,,,97.05,81.57,174.88,66.79,301.85,42.67
brain-512x512/89dbe374_1-314.dcm,526.52,,,,,80.67,84.68,129.82,75.34,199.45,62.12
brain-512x512/8b06257e_1-180.dcm,526.46,,,,,113.44,78.45,170.78,67.56,252.70,52.0
brain-512x512/90dd93d4_1-317.dcm,526.51,,,,,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/96366de5_1-003.dcm,526.50,,,,,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/ae94d06e_1-175.dcm,526.50,,,,,39.71,92.46,64.29,87.79,113.44,78.45
brain-512x512/b30b1061_1-022.dcm,526.50,,,,,80.67,84.68,125.73,76.12,191.26,63.67
brain-512x512/fa3f9ca5_1-153.dcm,526.51,,,,,88.86,83.12,146.21,72.23,228.13,56.67
brain-512x512/1-299.dcm,526.47,,,,,105.25,80.01,154.40,70.67,219.93,58.22
brain-512x512/6c7a556a_1-149.dcm,526.50,,,,,80.67,84.68,121.63,76.9,195.36,62.9
brain-512x512/5e0a3037_1-063.dcm,526.50,,,,,76.57,85.46,133.92,74.56,219.93,58.23
brain-512x512/6ff9f90c_1-65.dcm,526.50,,,,,105.25,80.01,150.30,71.45,203.55,61.34
brain-512x512/c2442f0b_1-166.dcm,526.51,,,,,117.53,77.68,178.97,66.01,260.89,50.45
brain-512x512/44a81773_1-022.dcm,526.50,,,,,35.61,93.24,52.00,90.12,84.77,83.9
brain-512x512/2e142c0b_1-140.dcm,526.51,,,,,113.44,78.45,170.78,67.56,248.61,52.78
brain-512x512/f4f10ffc_1-148.dcm,526.50,,,,,60.19,88.57,109.34,79.23,183.07,65.23
brain-512x512/11793c2a_1-090.dcm,526.50,,,,,101.15,80.79,158.49,69.9,244.51,53.56
brain-512x512/b7f3806c_1-137.dcm,526.50,,,,,117.53,77.68,187.17,64.45,289.57,45.0
brain-512x512/5535d38d_1-018.dcm,526.50,,,,,43.81,91.68,72.48,86.23,117.53,77.68
brain-512x512/94c3427d_1-051.dcm,526.50,,,,,88.86,83.12,142.11,73.01,224.03,57.45
brain-512x512/b54a24da_1-116.dcm,526.50,,,,,72.48,86.23,121.63,76.9,199.45,62.12
brain-512x512/bf3d1498_1-175.dcm,526.50,,,,,60.19,88.57,101.15,80.79,191.26,63.67
brain-512x512/c51475f6_1-160.dcm,526.51,,,,,121.63,76.9,170.78,67.56,244.51,53.56
brain-512x512/96582270_1-114.dcm,526.50,,,,,113.44,78.45,166.69,68.34,228.13,56.67
brain-512x512/4ce2ed08_1-59.dcm,526.50,,,,,101.15,80.79,146.21,72.23,207.65,60.56
brain-512x512/af92e8a2_1-036.dcm,526.50,,,,,72.48,86.23,121.63,76.9,195.36,62.9
brain-512x512/60d09326_1-312.dcm,526.51,,,,,64.29,87.79,113.44,78.45,178.97,66.01
brain-512x512/52a5e63f_1-045.dcm,526.50,,,,,109.34,79.23,178.97,66.01,277.28,47.34
brain-512x512/94c6d5e0_1-147.dcm,526.51,,,,,39.71,92.46,72.48,86.23,133.92,74.56
brain-512x512/142f863b_1-143.dcm,526.51,,,,,76.57,85.46,129.82,75.34,207.65,60.56
brain-512x512/f0411b29_1-146.dcm,526.50,,,,,68.38,87.01,121.63,76.9,219.93,58.23
brain-512x512/cc251001_1-087.dcm,526.50,,,,,191.26,63.67,293.66,44.22,437.02,17.0
brain-512x512/b335c1cb_1-175.dcm,526.50,,,,,31.52,94.01,56.09,89.35,105.25,80.01
brain-512x512/82d0e98e_1-076.dcm,526.50,,,,,125.73,76.12,199.45,62.12,301.85,42.67
brain-512x512/3f133fc5_1-165.dcm,526.51,,,,,39.71,92.46,68.38,87.01,121.63,76.9
brain-512x512/e335da61_1-107.dcm,526.51,,,,,125.73,76.12,207.65,60.56,322.33,38.78
brain-512x512/16beb22c_1-069.dcm,526.50,,,,,150.30,71.45,224.03,57.45,326.43,38.0
brain-512x512/29001e9f_1-065.dcm,526.50,,,,,80.67,84.68,133.92,74.56,228.13,56.67
brain-512x512/736fa7cb_1-25.dcm,526.51,,,,,125.73,76.12,183.07,65.23,260.89,50.45
brain-512x512/60ecac7a_1-46.dcm,526.51,,,,,133.92,74.56,178.97,66.01,244.51,53.56
brain-512x512/3a87bb10_1-124.dcm,526.51,,,,,113.44,78.45,178.97,66.01,277.28,47.34
brain-512x512/aeda7048_1-062.dcm,526.51,,,,,56.09,89.35,84.77,83.9,121.63,76.9
brain-512x512/d530aeab_1-161.dcm,526.51,,,,,80.67,84.68,138.01,73.79,215.84,59.01
brain-512x512/a53c0aa9_1-028.dcm,526.50,,,,,105.25,80.01,170.78,67.56,256.80,51.23
brain-512x512/8c067568_1-034.dcm,526.50,,,,,80.67,84.68,121.63,76.9,191.26,63.67
brain-512x512/4bddcf49_1-027.dcm,526.51,,,,,60.19,88.57,84.77,83.9,125.73,76.12
brain-512x512/e50d336a_1-056.dcm,526.50,,,,,101.15,80.79,158.49,69.9,240.41,54.34
brain-512x512/bb3916b8_1-58.dcm,526.50,,,,,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/560b0af7_1-124.dcm,526.52,,,,,113.44,78.45,174.88,66.79,256.80,51.23
brain-512x512/ff225403_1-083.dcm,526.50,,,,,129.82,75.34,203.55,61.34,305.95,41.89
brain-512x512/395938b3_1-018.dcm,526.50,,,,,92.96,82.34,146.21,72.23,224.03,57.45
brain-512x512/b290c910_1-097.dcm,526.50,,,,,101.15,80.79,162.59,69.12,260.89,50.45
brain-512x512/32aad1ee_1-121.dcm,526.51,,,,,105.25,80.01,166.69,68.34,252.70,52.0
brain-512x512/b451c123_1-142.dcm,526.51,,,,,88.86,83.12,142.11,73.01,224.03,57.45
brain-512x512/75df8ca4_1-038.dcm,526.50,,,,,97.05,81.57,150.30,71.45,232.22,55.89
brain-512x512/47e5801e_1-048.dcm,526.50,,,,,105.25,80.01,178.97,66.01,297.76,43.45
brain-512x512/7601af18_1-28.dcm,526.51,,,,,113.44,78.45,162.59,69.12,224.03,57.45
brain-512x512/46d35f9f_1-002.dcm,526.50,,,,,101.15,80.79,150.30,71.45,260.89,50.45
brain-512x512/18f00bd6_1-157.dcm,526.50,,,,,72.48,86.23,117.53,77.68,183.07,65.23
brain-512x512/7f2b91bc_1-11.dcm,526.50,,,,,121.63,76.9,166.69,68.34,219.93,58.23
brain-512x512/c3d46d07_1-315.dcm,526.51,,,,,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/5d962762_1-169.dcm,526.51,,,,,68.38,87.01,158.49,69.9,342.81,34.89
brain-512x512/ab89e778_1-144.dcm,526.50,,,,,101.15,80.79,187.17,64.45,326.43,38.0
brain-512x512/da188c26_1-021.dcm,526.51,,,,,150.30,71.45,232.22,55.89,346.91,34.11
brain-512x512/63c50a8b_1-120.dcm,526.51,,,,,125.73,76.12,203.55,61.34,310.05,41.11
brain-512x512/6ad0b985_1-085.dcm,526.50,,,,,101.15,80.79,170.78,67.56,273.18,48.11
brain-512x512/a1460fbd_1-011.dcm,526.50,,,,,68.38,87.01,101.15,80.79,142.11,73.01
brain-512x512/b1d6e796_1-108.dcm,526.51,,,,,150.30,71.45,219.93,58.23,314.14,40.34
brain-512x512/b3bda276_1-164.dcm,526.51,,,,,52.00,90.12,76.57,85.46,117.53,77.68
brain-512x512/a9fdb013_1-062.dcm,526.50,,,,,60.19,88.57,117.53,77.68,219.93,58.23
brain-512x512/d5f4960a_1-56.dcm,526.50,,,,,117.53,77.68,162.59,69.12,224.03,57.45
brain-512x512/c97c55e5_1-014.dcm,526.50,,,,,72.48,86.23,117.53,77.68,187.17,64.45
brain-512x512/0ae280d9_1-012.dcm,526.50,,,,,215.84,59.0,305.95,41.89,437.02,16.99
brain-512x512/69016d0b_1-084.dcm,526.49,,,,,84.77,83.9,142.11,73.01,228.13,56.67
brain-512x512/e8c5bd79_1-37.dcm,526.50,,,,,133.92,74.56,183.07,65.23,248.61,52.78
brain-512x512/52c6a9d7_1-150.dcm,526.51,,,,,76.57,85.46,117.53,77.68,183.07,65.23
brain-512x512/298b93bc_1-094.dcm,526.49,,,,,125.73,76.12,174.88,66.78,240.41,54.34
brain-512x512/5b79f52a_1-096.dcm,526.51,,,,,117.53,77.68,195.36,62.9,301.85,42.67
brain-512x512/6ea184a3_1-141.dcm,526.51,,,,,88.86,83.12,146.21,72.23,232.22,55.89
brain-512x512/4da84014_1-171.dcm,526.46,,,,,125.73,76.12,187.17,64.45,269.09,48.89
brain-512x512/aec122cb_1-14.dcm,526.50,,,,,80.67,84.68,113.44,78.45,162.59,69.12
brain-512x512/a5f6e741_1-017.dcm,526.50,,,,,52.00,90.12,92.96,82.34,195.36,62.89
brain-512x512/4146e640_1-052.dcm,526.50,,,,,52.00,90.12,92.96,82.34,174.88,66.78
brain-512x512/1a64c315_1-65.dcm,526.51,,,,,52.00,90.12,76.57,85.46,109.34,79.23
brain-512x512/65bcc1dc_1-02.dcm,526.51,,,,,6.94,98.68,11.04,97.9,39.71,92.46
brain-512x512/d3e0ff76_1-090.dcm,526.51,,,,,88.86,83.12,150.30,71.45,240.41,54.34
brain-512x512/9af68ee0_1-09.dcm,526.50,,,,,43.81,91.68,64.29,87.79,113.44,78.45
brain-512x512/036ffb1d_1-090.dcm,526.50,,,,,92.96,82.34,154.40,70.67,248.61,52.78
brain-512x512/8dbbca3d_1-165.dcm,526.51,,,,,56.09,89.35,101.15,80.79,203.55,61.34
brain-512x512/97793807_1-123.dcm,526.51,,,,,113.44,78.45,174.88,66.79,256.80,51.23
brain-512x512/1-303.dcm,526.47,,,,,105.25,80.01,150.30,71.45,215.84,59.0
brain-512x512/52f265f8_1-40.dcm,526.51,,,,,97.05,81.57,138.01,73.79,199.45,62.12
brain-512x512/9584ca06_1-03.dcm,526.49,,,,,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/1-246.dcm,526.47,,,,,121.63,76.9,174.88,66.78,248.61,52.78
brain-512x512/07fc49cf_1-221.dcm,526.52,,,,,109.34,79.23,162.59,69.12,232.22,55.89
brain-512x512/4a672dc2_1-121.dcm,526.51,,,,,133.92,74.57,191.26,63.67,269.09,48.89
brain-512x512/44091940_1-43.dcm,526.50,,,,,117.53,77.68,162.59,69.12,224.03,57.45
brain-512x512/20447de3_1-122.dcm,526.50,,,,,80.67,84.68,129.82,75.34,203.55,61.34
brain-512x512/8c50963d_1-01.dcm,526.50,,,,,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/c7bf3137_1-103.dcm,526.51,,,,,105.25,80.01,170.78,67.56,264.99,49.67
brain-512x512/70dc8cdc_1-095.dcm,526.51,,,,,138.01,73.79,203.55,61.34,289.57,45.0
brain-512x512/eb97ea0e_1-122.dcm,526.51,,,,,121.63,76.9,199.45,62.12,305.95,41.89
brain-512x512/cb7b5e2f_1-151.dcm,526.50,,,,,60.19,88.57,109.34,79.23,183.07,65.23
brain-512x512/c24e7aa8_1-25.dcm,526.50,,,,,117.53,77.68,158.49,69.9,219.93,58.23
brain-512x512/9576d4d1_1-080.dcm,526.50,,,,,133.92,74.56,203.55,61.34,297.76,43.45
brain-512x512/5a6de623_1-149.dcm,526.52,,,,,117.53,77.68,162.59,69.12,228.13,56.67
brain-512x512/2f66c49c_1-037.dcm,526.50,,,,,121.63,76.9,195.36,62.89,297.76,43.45
brain-512x512/4bcd419e_1-077.dcm,526.50,,,,,52.00,90.12,101.15,80.79,191.26,63.67
brain-512x512/7e825af4_1-027.dcm,526.47,,,,,23.33,95.57,39.71,92.46,60.19,88.57
brain-512x512/c852641a_1-060.dcm,526.50,,,,,121.63,76.9,195.36,62.89,305.95,41.89
brain-512x512/a2e8383d_1-157.dcm,526.52,,,,,125.73,76.12,178.97,66.01,244.51,53.56
brain-512x512/d4b189c3_1-156.dcm,526.51,,,,,154.40,70.67,236.32,55.12,342.81,34.89
brain-512x512/85ea223b_1-139.dcm,526.51,,,,,97.05,81.57,154.40,70.67,244.51,53.56
brain-512x512/26d53127_1-096.dcm,526.50,,,,,88.86,83.12,146.21,72.23,236.32,55.12
brain-512x512/90403870_1-037.dcm,526.51,,,,,88.86,83.12,142.11,73.01,224.03,57.45
brain-512x512/26d5e252_1-127.dcm,526.52,,,,,113.44,78.46,154.40,70.68,211.74,59.78
brain-512x512/09902a17_1-008.dcm,526.51,,,,,133.92,74.56,232.22,55.89,391.97,25.55
brain-512x512/2fcb88bd_1-103.dcm,526.50,,,,,92.96,82.34,150.30,71.45,248.61,52.78
brain-512x512/d04847b0_1-109.dcm,526.50,,,,,125.73,76.12,187.17,64.45,269.09,48.89
brain-512x512/76493493_1-077.dcm,526.50,,,,,105.25,80.01,170.78,67.56,269.09,48.89
brain-512x512/3445488a_1-038.dcm,526.51,,,,,27.42,94.79,47.90,90.9,76.57,85.46
brain-512x512/99fe916f_1-147.dcm,526.50,,,,,68.38,87.01,109.34,79.23,178.97,66.01
brain-512x512/bc04eefa_1-159.dcm,526.51,,,,,52.00,90.12,84.77,83.9,138.01,73.79
brain-512x512/6c1a394e_1-014.dcm,526.50,,,,,68.38,87.01,109.34,79.23,183.07,65.23
brain-512x512/1931bef0_1-144.dcm,526.46,,,,,113.44,78.45,174.88,66.78,256.80,51.22
brain-512x512/ee1a6c90_1-13.dcm,526.50,,,,,35.61,93.24,52.00,90.12,117.53,77.68
brain-512x512/decdc664_1-143.dcm,526.51,,,,,101.15,80.79,150.30,71.45,219.93,58.23
brain-512x512/43afd23a_1-164.dcm,526.51,,,,,68.38,87.01,101.15,80.79,146.21,72.23
brain-512x512/1e58532e_1-056.dcm,526.50,,,,,101.15,80.79,166.69,68.34,285.47,45.78
brain-512x512/f56e3547_1-113.dcm,526.51,,,,,92.96,82.34,154.40,70.68,248.61,52.78
brain-512x512/8c79a315_1-019.dcm,526.50,,,,,191.26,63.67,285.47,45.78,416.54,20.88
brain-512x512/c56af7f2_1-060.dcm,526.51,,,,,88.86,83.12,154.40,70.68,256.80,51.23
brain-512x512/6a0ba177_1-161.dcm,526.50,,,,,84.77,83.9,154.40,70.67,293.66,44.22
brain-512x512/3adc4a60_1-067.dcm,526.51,,,,,133.92,74.56,215.84,59.01,330.53,37.22
brain-512x512/4a4b47dd_1-159.dcm,526.50,,,,,80.67,84.68,150.30,71.45,264.99,49.67
brain-512x512/ae705ebe_1-07.dcm,526.50,,,,,117.53,77.68,162.59,69.12,215.84,59.01
brain-512x512/96f939f9_1-11.dcm,526.50,,,,,76.57,85.46,105.25,80.01,150.30,71.45
brain-512x512/8bcdb2d6_1-075.dcm,526.50,,,,,92.96,82.34,154.40,70.67,252.70,52.0
brain-512x512/0a59a4f2_1-078.dcm,526.50,,,,,92.96,82.34,158.49,69.9,264.99,49.67
brain-512x512/693e0309_1-096.dcm,526.50,,,,,129.82,75.34,207.65,60.56,318.24,39.56
brain-512x512/50ec73d1_1-31.dcm,526.50,,,,,125.73,76.12,174.88,66.79,244.51,53.56
brain-512x512/eb5d8212_1-030.dcm,526.51,,,,,19.23,96.35,23.33,95.57,35.61,93.24
brain-512x512/e37a40f1_1-039.dcm,526.50,,,,,117.53,77.68,183.07,65.23,293.66,44.22
brain-512x512/1cb59dc8_1-154.dcm,526.51,,,,,146.21,72.23,215.84,59.01,305.95,41.89
brain-512x512/1-256.dcm,526.47,,,,,117.53,77.67,170.78,67.56,244.51,53.56
brain-512x512/df78c372_1-140.dcm,526.51,,,,,129.82,75.34,191.26,63.67,277.28,47.34
brain-512x512/ea5247d5_1-11.dcm,526.50,,,,,138.01,73.79,195.36,62.89,264.99,49.67
brain-512x512/45acbca5_1-065.dcm,526.51,,,,,125.73,76.12,195.36,62.9,285.47,45.78
brain-512x512/a9890eb3_1-139.dcm,526.50,,,,,92.96,82.34,166.69,68.34,301.85,42.67
brain-512x512/408855b7_1-09.dcm,526.50,,,,,133.92,74.56,240.41,54.34,383.77,27.11
brain-512x512/1-295.dcm,526.46,,,,,105.25,80.01,154.40,70.67,219.93,58.22
brain-512x512/79d955b8_1-126.dcm,526.51,,,,,88.86,83.12,154.40,70.68,244.51,53.56
brain-512x512/0a262e67_1-113.dcm,526.50,,,,,125.73,76.12,187.17,64.45,273.18,48.11
brain-512x512/1610424a_1-11.dcm,526.50,,,,,64.29,87.79,92.96,82.34,133.92,74.56
brain-512x512/ddd32388_1-035.dcm,526.50,,,,,80.67,84.68,133.92,74.56,215.84,59.01
brain-512x512/76eee31d_1-007.dcm,526.50,,,,,101.15,80.79,215.84,59.0,375.58,28.66
brain-512x512/1975cd85_1-238.dcm,526.46,,,,,64.29,87.79,101.15,80.79,170.78,67.56
brain-512x512/f099e6cf_1-35.dcm,526.51,,,,,154.40,70.67,203.55,61.34,269.09,48.89
brain-512x512/47634f73_1-46.dcm,526.50,,,,,105.25,80.01,158.49,69.9,228.13,56.67
brain-512x512/d58c340b_1-002.dcm,526.51,,,,,11.04,97.9,64.29,87.79,170.78,67.56
brain-512x512/20f15c37_1-143.dcm,526.50,,,,,68.38,87.01,105.25,80.01,162.59,69.12
brain-512x512/edd85938_1-80.dcm,526.50,,,,,27.42,94.79,43.81,91.68,68.38,87.01
brain-512x512/b13ce95b_1-041.dcm,526.51,,,,,68.38,87.01,97.05,81.57,133.92,74.56
brain-512x512/7a37b296_1-124.dcm,526.50,,,,,105.25,80.01,187.17,64.45,330.53,37.22
brain-512x512/c31b0651_1-127.dcm,526.51,,,,,109.34,79.23,178.97,66.01,277.28,47.34
brain-512x512/759e0b70_1-135.dcm,526.51,,,,,97.05,81.57,158.49,69.9,244.51,53.56
brain-512x512/cc69f429_1-058.dcm,526.50,,,,,105.25,80.01,162.59,69.12,244.51,53.56
brain-512x512/74d5ed90_1-106.dcm,526.49,,,,,97.05,81.57,158.49,69.9,248.61,52.78
brain-512x512/ba805a35_1-01.dcm,526.51,,,,,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/e6ef0bfe_1-050.dcm,526.50,,,,,117.53,77.68,191.26,63.67,285.47,45.78
brain-512x512/d42bba03_1-081.dcm,526.50,,,,,133.92,74.56,211.74,59.78,322.33,38.78
brain-512x512/efd3eda4_1-081.dcm,526.50,,,,,97.05,81.57,158.49,69.9,248.61,52.78
brain-512x512/183663b5_1-073.dcm,526.50,,,,,154.40,70.67,228.13,56.67,330.53,37.22
brain-512x512/62bf8ed3_1-182.dcm,526.51,,,,,60.19,88.57,101.15,80.79,162.59,69.12
brain-512x512/cf163ce1_1-010.dcm,526.51,,,,,101.15,80.79,187.17,64.45,293.66,44.22
brain-512x512/ccd099f8_1-012.dcm,526.50,,,,,109.34,79.23,232.22,55.89,441.12,16.22
brain-512x512/0d426131_1-184.dcm,526.47,,,,,150.30,71.45,207.65,60.56,285.47,45.78
brain-512x512/d244d6d9_1-055.dcm,526.50,,,,,113.44,78.45,183.07,65.23,285.47,45.78
brain-512x512/4a42f62e_1-18.dcm,526.50,,,,,88.86,83.12,129.82,75.34,187.17,64.45
brain-512x512/8a635591_1-19.dcm,526.50,,,,,56.09,89.35,84.77,83.9,133.92,74.56
brain-512x512/5e97ddf9_1-13.dcm,526.51,,,,,101.15,80.79,146.21,72.23,215.84,59.01
brain-512x512/7c2f5d13_1-150.dcm,526.50,,,,,64.29,87.79,109.34,79.23,191.26,63.67
brain-512x512/53b10ff8_1-051.dcm,526.50,,,,,97.05,81.57,154.40,70.67,244.51,53.56
brain-512x512/58f50bcc_1-202.dcm,526.52,,,,,125.73,76.12,183.07,65.23,256.80,51.23
brain-512x512/b503d5f9_1-076.dcm,526.50,,,,,142.11,73.01,219.93,58.23,334.62,36.44
brain-512x512/8eab9631_1-095.dcm,526.50,,,,,105.25,80.01,174.88,66.78,273.18,48.11
brain-512x512/1a17dbb0_1-017.dcm,526.50,,,,,162.59,69.12,269.09,48.89,424.73,19.33
brain-512x512/82f6225c_1-40.dcm,526.50,,,,,109.34,79.23,158.49,69.9,228.13,56.67
brain-512x512/d6f642f3_1-144.dcm,526.51,,,,,121.63,76.9,178.97,66.01,264.99,49.67
brain-512x512/ffb54ae7_1-009.dcm,526.50,,,,,105.25,80.01,154.40,70.67,224.03,57.45
brain-512x512/8c8db81c_1-11.dcm,526.50,,,,,39.71,92.46,72.48,86.23,125.73,76.12
brain-512x512/18c8ab8b_1-324.dcm,526.52,,,,,80.67,84.68,129.82,75.34,191.26,63.67
brain-512x512/bae5385c_1-114.dcm,526.51,,,,,113.44,78.45,191.26,63.67,305.95,41.89
brain-512x512/9eb5e596_1-15.dcm,526.50,,,,,105.25,80.01,142.11,73.01,191.26,63.67
brain-512x512/2f456fad_1-032.dcm,526.50,,,,,60.19,88.57,105.25,80.01,187.17,64.45
brain-512x512/82e20e4d_1-110.dcm,526.51,,,,,121.63,76.9,195.36,62.9,301.85,42.67
brain-512x512/2734c4d5_1-295.dcm,526.51,,,,,158.49,69.9,285.47,45.78,445.21,15.44
brain-512x512/637850e7_1-31.dcm,526.50,,,,,166.69,68.34,215.84,59.0,285.47,45.78
brain-512x512/2b191ff1_1-30.dcm,526.50,,,,,97.05,81.57,142.11,73.01,207.65,60.56
brain-512x512/3a8a0d52_1-35.dcm,526.50,,,,,125.73,76.12,183.07,65.23,256.80,51.23
brain-512x512/a03837a7_1-035.dcm,526.50,,,,,64.29,87.79,109.34,79.23,183.07,65.23
brain-512x512/0698cd5c_1-174.dcm,526.51,,,,,31.52,94.01,52.00,90.12,109.34,79.23
brain-512x512/240877a8_1-132.dcm,526.52,,,,,125.73,76.12,178.97,66.01,256.80,51.23
brain-512x512/804b96fe_1-001.dcm,526.50,,,,,60.19,88.57,84.77,83.9,125.73,76.12
brain-512x512/8aaad3e2_1-16.dcm,526.48,,,,,166.69,68.34,248.61,52.78,383.77,27.11
brain-512x512/3bb307ca_1-064.dcm,526.51,,,,,101.15,80.79,154.40,70.68,228.13,56.67
brain-512x512/1d6d59e6_1-119.dcm,526.50,,,,,92.96,82.34,154.40,70.67,252.70,52.0
brain-512x512/5a1a43f9_1-024.dcm,526.50,,,,,129.82,75.34,199.45,62.12,293.66,44.22
brain-512x512/3b8abd0a_1-100.dcm,526.50,,,,,154.40,70.67,228.13,56.67,334.62,36.44
brain-512x512/8b7360e7_1-022.dcm,526.50,,,,,178.97,66.01,269.09,48.89,396.06,24.77
brain-512x512/bf45358f_1-008.dcm,526.50,,,,,97.05,81.57,146.21,72.23,219.93,58.23
brain-512x512/44cc835d_1-10.dcm,526.50,,,,,43.81,91.68,68.38,87.01,113.44,78.45
brain-512x512/9a631514_1-019.dcm,526.51,,,,,154.40,70.68,236.32,55.12,346.91,34.11
brain-512x512/a97072a7_1-172.dcm,526.51,,,,,211.74,59.78,346.91,34.11,523.04,0.66
brain-512x512/0d237063_1-005.dcm,526.50,,,,,31.52,94.01,43.81,91.68,64.29,87.79
brain-512x512/c8639d0e_1-40.dcm,526.51,,,,,146.21,72.23,215.84,59.01,314.14,40.33
brain-512x512/bba41072_1-165.dcm,526.51,,,,,121.63,76.9,170.78,67.56,240.41,54.34
brain-512x512/f4b4054a_1-126.dcm,526.51,,,,,97.05,81.57,154.40,70.67,244.51,53.56
brain-512x512/6a13565b_1-173.dcm,526.50,,,,,47.90,90.9,84.77,83.9,166.69,68.34
brain-512x512/21cb8e76_1-051.dcm,526.50,,,,,162.59,69.12,256.80,51.23,387.87,26.33
brain-512x512/3bd0c398_1-010.dcm,526.50,,,,,47.90,90.9,76.57,85.46,129.82,75.34
brain-512x512/1d8827ef_1-61.dcm,526.50,,,,,129.82,75.34,174.88,66.78,240.41,54.34
brain-512x512/bdd145fe_1-157.dcm,526.50,,,,,76.57,85.46,146.21,72.23,256.80,51.23
brain-512x512/b4fe8d99_1-160.dcm,526.50,,,,,76.57,85.46,125.73,76.12,219.93,58.23
brain-512x512/91243b61_1-073.dcm,526.50,,,,,109.34,79.23,174.88,66.78,269.09,48.89
brain-512x512/ac6e2a3a_1-110.dcm,526.50,,,,,92.96,82.34,154.40,70.67,244.51,53.56
brain-512x512/659b7536_1-16.dcm,526.50,,,,,109.34,79.23,158.49,69.9,224.03,57.45
brain-512x512/2cae89a8_1-106.dcm,526.51,,,,,105.25,80.01,174.88,66.79,277.28,47.34
brain-512x512/1624b428_1-098.dcm,526.50,,,,,146.21,72.23,232.22,55.89,351.01,33.33
brain-512x512/6d6c9197_1-200.dcm,526.51,,,,,125.73,76.12,183.07,65.23,252.70,52.0
brain-512x512/b5cfd204_1-215.dcm,526.52,,,,,117.53,77.68,170.78,67.56,240.41,54.34
brain-512x512/59f72e18_1-109.dcm,526.50,,,,,142.11,73.01,215.84,59.01,318.24,39.56
brain-512x512/71bf5946_1-135.dcm,526.51,,,,,80.67,84.68,146.21,72.23,256.80,51.23
brain-512x512/c07cb3e3_1-235.dcm,526.51,,,,,88.86,83.12,146.21,72.23,232.22,55.89
brain-512x512/00e9d764_1-154.dcm,526.51,,,,,97.05,81.57,154.40,70.67,236.32,55.12
brain-512x512/7558bf0c_1-287.dcm,526.51,,,,,92.96,82.34,138.01,73.79,215.84,59.01
brain-512x512/5f14c736_1-67.dcm,526.50,,,,,80.67,84.68,117.53,77.68,178.97,66.01
brain-512x512/853aeee2_1-049.dcm,526.50,,,,,76.57,85.46,129.82,75.34,215.84,59.0
brain-512x512/92373332_1-003.dcm,526.51,,,,,88.86,83.12,158.49,69.9,281.37,46.56
brain-512x512/d00005d6_1-102.dcm,526.50,,,,,92.96,82.34,150.30,71.45,252.70,52.0
brain-512x512/d0c61fce_1-113.dcm,526.50,,,,,121.63,76.9,195.36,62.9,310.05,41.11
brain-512x512/9610d870_1-101.dcm,526.50,,,,,109.34,79.23,174.88,66.79,264.99,49.67
brain-512x512/0f56a6d8_1-175.dcm,526.50,,,,,68.38,87.01,121.63,76.9,232.22,55.89
brain-512x512/8da97b85_1-016.dcm,526.51,,,,,518.94,1.44,633.63,-20.35,768.80,-46.02
brain-512x512/f996ee7b_1-125.dcm,526.50,,,,,72.48,86.23,125.73,76.12,203.55,61.34
brain-512x512/b873a780_1-092.dcm,526.50,,,,,121.63,76.9,199.45,62.12,310.05,41.11
brain-512x512/8c05307a_1-106.dcm,526.50,,,,,72.48,86.23,125.73,76.12,203.55,61.34
